"date","logret"
2000-01-03,-0.009835391390693
2000-01-04,-0.0398916171673998
2000-01-05,0.00178738104348053
2000-01-06,-0.0162018213292345
2000-01-07,0.0564523825543271
2000-01-10,0.00342455489329385
2000-01-11,-0.0120383334783627
2000-01-12,-0.00999777939798729
2000-01-13,0.0134522924222464
2000-01-14,0.0134862034619365
2000-01-18,-0.00789832949756253
2000-01-19,0.00811114832977999
2000-01-20,-0.0154247062298314
2000-01-21,-0.0021611694634398
2000-01-24,-0.0287516214589267
2000-01-25,0.0112920342760878
2000-01-26,-0.00795800106160982
2000-01-27,-0.00400251594637968
2000-01-28,-0.0316913027160366
2000-01-31,0.0267770608534521
2000-02-01,0.00980414053702727
2000-02-02,0.000886595978053073
2000-02-03,0.0149517668257957
2000-02-04,-0.00415526242960773
2000-02-07,-0.00153510735816731
2000-02-08,0.0135163419518971
2000-02-09,-0.0212282040595424
2000-02-10,0.00198861652272875
2000-02-11,-0.0205180065253963
2000-02-14,0.00584115420850839
2000-02-15,0.0112493326856953
2000-02-16,-0.0148396479209838
2000-02-17,-0.0051844882621559
2000-02-18,-0.0217025564241125
2000-02-22,-0.00254388995178889
2000-02-23,0.0117395115057413
2000-02-24,-0.0203430291565523
2000-02-25,-0.00362621510786987
2000-02-28,0.0207600220910988
2000-02-29,0.00959556008046825
2000-03-01,0.00725018869294392
2000-03-02,0.00067681986352941
2000-03-03,0.0185500961612579
2000-03-06,-0.00979121716380149
2000-03-07,-0.0195316466405222
2000-03-08,-0.00125508727764956
2000-03-09,0.0288045198818443
2000-03-10,-0.00533740454259579
2000-03-13,-0.0109880798217592
2000-03-14,-0.0143073362628892
2000-03-15,0.0230622815602333
2000-03-16,0.0456561569802298
2000-03-17,0.00658737137623877
2000-03-20,-0.00511732590896052
2000-03-21,0.020313964433238
2000-03-22,0.00605624369611757
2000-03-23,0.0169284131744929
2000-03-24,0.00591896098785849
2000-03-27,-0.0106383752825812
2000-03-28,-0.00577551789262909
2000-03-29,0.00103395671334106
2000-03-30,-0.0168809241982473
2000-03-31,0.0112853035539846
2000-04-03,0.00580229148062816
2000-04-04,-0.00746587906145812
2000-04-05,-0.00626447317150713
2000-04-06,0.00865556440709714
2000-04-07,0.00631336732204879
2000-04-10,-0.0039283571224118
2000-04-11,-0.00290467374146797
2000-04-12,-0.0278085536012709
2000-04-13,-0.0139834297209118
2000-04-14,-0.0588932402586861
2000-04-17,0.0343305853024605
2000-04-18,0.0260779155702506
2000-04-19,-0.0093451753394076
2000-04-20,0.00479256919939619
2000-04-24,-0.0109244024262596
2000-04-25,0.0406813789219171
2000-04-26,-0.0113488408599487
2000-04-27,-0.003312070792302
2000-04-28,-0.00622658760872419
2000-05-01,0.0134777589384161
2000-05-02,-0.0201771590810012
2000-05-03,-0.0236953865223368
2000-05-04,0.00752079157343211
2000-05-05,0.0120465821063176
2000-05-08,-0.00753974576800331
2000-05-09,-0.00803899185760049
2000-05-10,-0.0228144343348555
2000-05-11,0.0225930628915378
2000-05-12,0.0107797496325421
2000-05-15,0.0171390313859741
2000-05-16,0.00963290737221367
2000-05-17,-0.0104933334840398
2000-05-18,-0.0123471433293956
2000-05-19,-0.0158175427368157
2000-05-22,-0.00755755889006871
2000-05-23,-0.014834757766506
2000-05-24,0.0161726819375154
2000-05-25,-0.017306222557349
2000-05-26,0.00113354061983362
2000-05-30,0.0320882830453462
2000-05-31,0.00219011440329187
2000-06-01,0.0173546098634141
2000-06-02,0.0172690232789421
2000-06-05,-0.00487348182421155
2000-06-06,-0.0044703078295516
2000-06-07,0.00691016603392303
2000-06-08,-0.00392751300566019
2000-06-09,-0.00212970478392815
2000-06-12,-0.0117935162021174
2000-06-13,0.0185921844191164
2000-06-14,0.00169217319242954
2000-06-15,0.00211163854017027
2000-06-16,-0.00825063156665262
2000-06-19,0.0127090415020055
2000-06-20,-0.00358461082295403
2000-06-21,-0.000422339043911535
2000-06-22,-0.0153327343866279
2000-06-23,-0.00862044164690712
2000-06-26,0.0127963725820388
2000-06-27,-0.00739978530155305
2000-06-28,0.00279465715887106
2000-06-29,-0.009490710290744
2000-06-30,0.00755660400488534
2000-07-03,0.0136729578646921
2000-07-05,-0.0181998390331382
2000-07-06,0.00774841646598112
2000-07-07,0.0159525486224918
2000-07-10,-0.00168917413182523
2000-07-11,0.00211126300041009
2000-07-12,0.00651712943254967
2000-07-13,0.00439131839396989
2000-07-14,0.00975819635312902
2000-07-17,-0.00165381827007938
2000-07-18,-0.00820859791598139
2000-07-19,-0.00806556271175651
2000-07-20,0.013787114168422
2000-07-21,-0.0196946830603872
2000-07-24,-0.00572931106487662
2000-07-25,0.00318724052022734
2000-07-26,-0.00980616746244412
2000-07-27,-0.00343371302307016
2000-07-28,-0.0228292617676837
2000-07-31,0.00635750776903965
2000-08-01,0.00609992818432303
2000-08-02,0.00498330032727967
2000-08-03,0.00689151020780621
2000-08-04,0.00535245252987426
2000-08-07,0.011884621319675
2000-08-08,0.00378975081002331
2000-08-09,-0.00844205793492669
2000-08-10,-0.00488641206534091
2000-08-11,0.00467421289802594
2000-08-14,0.0126398828537502
2000-08-15,-0.000837619238549969
2000-08-16,-0.0035680580827071
2000-08-17,0.0104582276649214
2000-08-18,-0.00333487510842367
2000-08-21,0.00541389290692784
2000-08-22,-0.00166280240991856
2000-08-23,0.00394373588014663
2000-08-24,0.00310226726024876
2000-08-25,-0.000412705184545281
2000-08-28,0.003403116834928
2000-08-29,0.000205883867308465
2000-08-30,-0.00961868277331313
2000-08-31,0.0132146385074492
